route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
2,1#20,1#1221-9,"FLAMINIO","23482197",1,"",12544,0,0
2,1#20,1#1221-10,"MANCINI","23482198",0,"",12547,0,0
2,1#20,1#1221-11,"FLAMINIO","23482199",1,"",12544,0,0
2,1#20,1#1221-12,"MANCINI","23482200",0,"",12547,0,0
2,1#20,1#1221-13,"FLAMINIO","23482201",1,"",12544,0,0
2,1#20,1#1221-14,"MANCINI","23482202",0,"",12547,0,0
2,1#20,1#1221-15,"FLAMINIO","23482203",1,"",12544,0,0
2,1#20,1#1221-16,"MANCINI","23482204",0,"",12547,0,0
2,1#20,1#1221-17,"FLAMINIO","23482205",1,"",12544,0,0
2,1#20,1#1221-18,"MANCINI","23482206",0,"",12547,0,0
2,1#20,1#1221-19,"FLAMINIO","23482208",1,"",12544,0,0
2,1#20,1#1221-20,"MANCINI","23482209",0,"",12547,0,0
2,1#20,1#1221-21,"FLAMINIO","23482210",1,"",12544,0,0
2,1#20,1#1221-22,"MANCINI","23482211",0,"",12547,0,0
2,1#20,1#1221-23,"FLAMINIO","23482212",1,"",12544,0,0
2,1#20,1#1221-24,"MANCINI","23482213",0,"",12547,0,0
2,1#20,1#1221-25,"FLAMINIO","23482214",1,"",12544,0,0
2,1#20,1#1221-26,"MANCINI","23482215",0,"",12547,0,0
2,1#20,1#1221-27,"FLAMINIO","23482216",1,"",12544,0,0
2,1#20,1#1221-28,"MANCINI","23482217",0,"",12547,0,0
2,1#20,1#1221-29,"FLAMINIO","23482218",1,"",12544,0,0
2,1#20,1#1221-30,"MANCINI","23482219",0,"",12547,0,0
2,1#20,1#1221-31,"FLAMINIO","23482220",1,"",12544,0,0
2,1#20,1#1221-32,"MANCINI","23482222",0,"",12547,0,0
2,1#20,1#1221-33,"FLAMINIO","23482223",1,"",12544,0,0
2,1#20,1#1221-34,"MANCINI","23482224",0,"",12547,0,0
2,1#20,1#1221-35,"FLAMINIO","23482225",1,"",12544,0,0
2,1#20,1#1221-36,"MANCINI","23482226",0,"",12547,0,0
2,1#20,1#1221-37,"FLAMINIO","23482227",1,"",12544,0,0
2,1#20,1#1221-38,"MANCINI","23482228",0,"",12547,0,0
2,1#20,1#1221-39,"FLAMINIO","23482229",1,"",12544,0,0
2,1#20,1#1221-40,"MANCINI","23482230",0,"",12547,0,0
2,1#20,1#1221-41,"FLAMINIO","23482231",1,"",12544,0,0
2,1#20,1#1221-42,"MANCINI","23482232",0,"",12547,0,0
2,1#20,1#1221-43,"FLAMINIO","23482233",1,"",12544,0,0
2,1#20,1#1221-44,"MANCINI","23482234",0,"",12547,0,0
2,1#20,1#1221-45,"FLAMINIO","23482235",1,"",12544,0,0
2,1#20,1#1221-46,"MANCINI","23482236",0,"",12547,0,0
2,1#20,1#1221-47,"FLAMINIO","23482237",1,"",12544,0,0
2,1#20,1#1221-48,"MANCINI","23482238",0,"",12547,0,0
2,1#20,1#1221-49,"FLAMINIO","23482239",1,"",12544,0,0
2,1#20,1#1221-50,"MANCINI","23482240",0,"",12547,0,0
2,1#20,1#1221-51,"FLAMINIO","23482241",1,"",12544,0,0
2,1#20,1#1221-52,"MANCINI","23482242",0,"",12547,0,0
2,1#20,1#1221-53,"FLAMINIO","23482243",1,"",12544,0,0
2,1#20,1#1221-54,"MANCINI","23482244",0,"",12547,0,0
2,1#20,1#1221-55,"FLAMINIO","23482245",1,"",12544,0,0
2,1#20,1#1221-56,"MANCINI","23482246",0,"",12547,0,0
2,1#20,1#1221-57,"FLAMINIO","23482247",1,"",12544,0,0
2,1#20,1#1221-58,"MANCINI","23482248",0,"",12547,0,0
2,1#20,1#1221-59,"FLAMINIO","23482249",1,"",12544,0,0
2,1#20,1#1221-60,"MANCINI","23482250",0,"",12547,0,0
2,1#20,1#1221-61,"FLAMINIO","23482185",1,"",12544,0,0
2,1#20,1#1221-62,"MANCINI","23482189",0,"",12547,0,0
2,1#20,1#1221-63,"FLAMINIO","23482190",1,"",12544,0,0
2,1#20,1#1221-64,"MANCINI","23482207",0,"",12547,0,0
2,1#20,1#1221-65,"FLAMINIO","23482191",1,"",12544,0,0
2,1#20,1#1221-66,"MANCINI","23482181",0,"",12547,0,0
2,1#20,1#1221-67,"FLAMINIO","23482187",1,"",12544,0,0
2,1#20,1#1221-68,"MANCINI","23482188",0,"",12547,0,0
2,1#20,1#1221-69,"FLAMINIO","23482180",1,"",12544,0,0
2,1#20,1#1221-70,"MANCINI","23482182",0,"",12547,0,0
2,1#20,1#1221-71,"FLAMINIO","23482186",1,"",12544,0,0
2,1#20,1#1221-72,"P.ZA DI PORTA MAGGIORE","23482184",0,"",57212,0,0
2,1#55,1#1222-2,"MANCINI","23470586",0,"",12546,0,0
2,1#55,1#1222-3,"FLAMINIO","23470549",1,"",12544,0,0
2,1#55,1#1222-4,"MANCINI","23470544",0,"",12547,0,0
2,1#55,1#1222-5,"FLAMINIO","23470543",1,"",12544,0,0
2,1#55,1#1222-6,"MANCINI","23470546",0,"",12547,0,0
2,1#55,1#1222-7,"FLAMINIO","23470545",1,"",12544,0,0
2,1#55,1#1222-8,"MANCINI","23470547",0,"",12547,0,0
2,1#55,1#1222-9,"FLAMINIO","23470551",1,"",12544,0,0
2,1#55,1#1222-10,"MANCINI","23470552",0,"",12547,0,0
2,1#55,1#1222-11,"FLAMINIO","23470553",1,"",12544,0,0
2,1#55,1#1222-12,"MANCINI","23470554",0,"",12547,0,0
2,1#55,1#1222-13,"FLAMINIO","23470555",1,"",12544,0,0
2,1#55,1#1222-14,"MANCINI","23470558",0,"",12547,0,0
2,1#55,1#1222-15,"FLAMINIO","23470556",1,"",12544,0,0
2,1#55,1#1222-16,"MANCINI","23470559",0,"",12547,0,0
2,1#55,1#1222-17,"FLAMINIO","23470557",1,"",12544,0,0
2,1#55,1#1222-18,"MANCINI","23470560",0,"",12547,0,0
2,1#55,1#1222-19,"FLAMINIO","23470561",1,"",12544,0,0
2,1#55,1#1222-20,"MANCINI","23470562",0,"",12547,0,0
2,1#55,1#1222-21,"FLAMINIO","23470563",1,"",12544,0,0
2,1#55,1#1222-22,"MANCINI","23470564",0,"",12547,0,0
2,1#55,1#1222-23,"FLAMINIO","23470565",1,"",12544,0,0
2,1#55,1#1222-24,"MANCINI","23470566",0,"",12547,0,0
2,1#55,1#1222-25,"FLAMINIO","23470567",1,"",12544,0,0
2,1#55,1#1222-26,"MANCINI","23470568",0,"",12547,0,0
2,1#55,1#1222-27,"FLAMINIO","23470569",1,"",12544,0,0
2,1#55,1#1222-28,"MANCINI","23470572",0,"",12547,0,0
2,1#55,1#1222-29,"FLAMINIO","23470573",1,"",12544,0,0
2,1#55,1#1222-30,"MANCINI","23470574",0,"",12547,0,0
2,1#55,1#1222-31,"FLAMINIO","23470575",1,"",12544,0,0
2,1#55,1#1222-32,"MANCINI","23470576",0,"",12547,0,0
2,1#55,1#1222-33,"FLAMINIO","23470577",1,"",12544,0,0
2,1#55,1#1222-34,"MANCINI","23470578",0,"",12547,0,0
2,1#55,1#1222-35,"FLAMINIO","23470579",1,"",12544,0,0
2,1#55,1#1222-36,"MANCINI","23470580",0,"",12547,0,0
2,1#55,1#1222-37,"FLAMINIO","23470570",1,"",12544,0,0
2,1#55,1#1222-38,"MANCINI","23470581",0,"",12547,0,0
2,1#55,1#1222-39,"FLAMINIO","23470571",1,"",12544,0,0
2,1#55,1#1222-40,"MANCINI","23470582",0,"",12547,0,0
2,1#55,1#1222-41,"FLAMINIO","23470583",1,"",12544,0,0
2,1#55,1#1222-42,"MANCINI","23470584",0,"",12547,0,0
2,1#55,1#1222-43,"FLAMINIO","23470587",1,"",12544,0,0
2,1#55,1#1222-44,"MANCINI","23470585",0,"",12547,0,0
2,1#55,1#1222-45,"FLAMINIO","23470550",1,"",12544,0,0
2,1#55,1#1222-46,"MANCINI","23470539",0,"",12547,0,0
2,1#55,1#1222-47,"FLAMINIO","23470540",1,"",12544,0,0
2,1#55,1#1222-48,"MANCINI","23470542",0,"",12547,0,0
2,1#55,1#1222-49,"FLAMINIO","23470541",1,"",12544,0,0
2,1#55,1#1222-50,"MANCINI","23470548",0,"",12547,0,0
2,1#55,1#1222-51,"FLAMINIO","23470588",1,"",12544,0,0
2,1#55,1#1222-52,"P.ZA DI PORTA MAGGIORE","23470589",0,"",57212,0,0
2,1#55,1#1223-2,"MANCINI","23470606",0,"",12546,0,0
2,1#55,1#1223-3,"FLAMINIO","23470590",1,"",12544,0,0
2,1#55,1#1223-4,"MANCINI","23470591",0,"",12547,0,0
2,1#55,1#1223-5,"FLAMINIO","23470592",1,"",12544,0,0
2,1#55,1#1223-6,"MANCINI","23470593",0,"",12547,0,0
2,1#55,1#1223-7,"FLAMINIO","23470594",1,"",12544,0,0
2,1#55,1#1223-8,"MANCINI","23470595",0,"",12547,0,0
2,1#55,1#1223-9,"FLAMINIO","23470596",1,"",12544,0,0
2,1#55,1#1223-10,"MANCINI","23470597",0,"",12547,0,0
2,1#55,1#1223-11,"FLAMINIO","23470598",1,"",12544,0,0
2,1#55,1#1223-12,"MANCINI","23470599",0,"",12547,0,0
2,1#55,1#1223-13,"FLAMINIO","23470600",1,"",12544,0,0
2,1#55,1#1223-14,"MANCINI","23470601",0,"",12547,0,0
2,1#55,1#1223-15,"FLAMINIO","23470602",1,"",12544,0,0
2,1#55,1#1223-16,"MANCINI","23470603",0,"",12547,0,0
2,1#55,1#1223-17,"FLAMINIO","23470604",1,"",12544,0,0
2,1#55,1#1223-18,"MANCINI","23470605",0,"",12547,0,0
2,1#55,1#1223-19,"FLAMINIO","23470607",1,"",12544,0,0
2,1#55,1#1223-20,"MANCINI","23470608",0,"",12547,0,0
2,1#55,1#1223-21,"FLAMINIO","23470609",1,"",12544,0,0
2,1#55,1#1223-22,"MANCINI","23470610",0,"",12547,0,0
2,1#55,1#1223-23,"FLAMINIO","23470611",1,"",12544,0,0
2,1#55,1#1223-24,"MANCINI","23470612",0,"",12547,0,0
2,1#55,1#1223-25,"FLAMINIO","23470613",1,"",12544,0,0
2,1#55,1#1223-26,"MANCINI","23470614",0,"",12547,0,0
2,1#55,1#1223-27,"FLAMINIO","23470615",1,"",12544,0,0
2,1#55,1#1223-28,"MANCINI","23470616",0,"",12547,0,0
2,1#55,1#1223-29,"FLAMINIO","23470617",1,"",12544,0,0
2,1#55,1#1223-30,"MANCINI","23470618",0,"",12547,0,0
2,1#55,1#1223-31,"FLAMINIO","23470619",1,"",12544,0,0
2,1#55,1#1223-32,"P.ZA DI PORTA MAGGIORE","23470620",0,"",57212,0,0
G05,1#1,1#1224-2,"MANCINI","22751807",0,"",51486,0,0
280,1#1,1#1224-3,"PARTIGIANI (FS)","22751821",0,"",65295,0,0
280,1#1,1#1224-4,"MANCINI","22751823",1,"",53175,0,0
280,1#1,1#1224-5,"PARTIGIANI (FS)","22751822",0,"",65295,0,0
280,1#1,1#1224-6,"MANCINI","22751824",1,"",53175,0,0
280,1#1,1#1224-7,"PARTIGIANI (FS)","22751825",0,"",65295,0,0
280,1#1,1#1224-8,"MANCINI","22751826",1,"",53175,0,0
280,1#1,1#1224-9,"PARTIGIANI (FS)","22751827",0,"",65295,0,0
280,1#1,1#1224-10,"MANCINI","22751828",1,"",53175,0,0
280,1#1,1#1224-11,"PARTIGIANI (FS)","22751829",0,"",65295,0,0
280,1#1,1#1224-12,"MANCINI","22751817",1,"",53175,0,0
280,1#1,1#1224-13,"PARTIGIANI (FS)","22751818",0,"",65295,0,0
280,1#1,1#1224-14,"MANCINI","22751820",1,"",53175,0,0
280,1#1,1#1224-15,"PARTIGIANI (FS)","22751819",0,"",65295,0,0
280,1#1,1#1224-16,"MANCINI","22751808",1,"",53175,0,0
280,1#1,1#1224-17,"PARTIGIANI (FS)","22751809",0,"",65295,0,0
280,1#1,1#1224-18,"MANCINI","22751810",1,"",53175,0,0
280,1#1,1#1224-19,"PARTIGIANI (FS)","22751811",0,"",65295,0,0
280,1#1,1#1224-20,"MANCINI","22751812",1,"",53175,0,0
280,1#1,1#1224-21,"PARTIGIANI (FS)","22751813",0,"",65295,0,0
280,1#1,1#1224-22,"MANCINI","22751814",1,"",53175,0,0
280,1#1,1#1224-23,"PARTIGIANI (FS)","22751815",0,"",65295,0,0
280,1#1,1#1224-24,"MANCINI","22751816",1,"",53175,0,0
G50,1#1,1#1224-26,"STAZIONE GROTTAROSSA","22751830",0,"",51487,0,0
G05,1#26,1#1225-2,"MANCINI","21689656",0,"",51486,0,0
280,1#26,1#1225-3,"PARTIGIANI (FS)","21689667",0,"",65295,0,0
280,1#26,1#1225-4,"MANCINI","21689668",1,"",53175,0,0
280,1#26,1#1225-5,"PARTIGIANI (FS)","21689669",0,"",65295,0,0
280,1#26,1#1225-6,"MANCINI","21689665",1,"",53175,0,0
280,1#26,1#1225-7,"PARTIGIANI (FS)","21689662",0,"",65295,0,0
280,1#26,1#1225-8,"MANCINI","21689663",1,"",53175,0,0
280,1#26,1#1225-9,"PARTIGIANI (FS)","21689664",0,"",65295,0,0
280,1#26,1#1225-10,"MANCINI","21689658",1,"",53175,0,0
280,1#26,1#1225-11,"PARTIGIANI (FS)","21689666",0,"",65295,0,0
280,1#26,1#1225-12,"MANCINI","21689659",1,"",53175,0,0
280,1#26,1#1225-13,"PARTIGIANI (FS)","21689661",0,"",65295,0,0
280,1#26,1#1225-14,"MANCINI","21689657",1,"",53175,0,0
280,1#26,1#1225-15,"PARTIGIANI (FS)","21689660",0,"",65295,0,0
280,1#26,1#1225-16,"MANCINI","21689670",1,"",53175,0,0
280,1#26,1#1225-17,"PARTIGIANI (FS)","21689671",0,"",65295,0,0
280,1#26,1#1225-18,"MANCINI","21689672",1,"",53175,0,0
280,1#26,1#1225-19,"PARTIGIANI (FS)","21689673",0,"",65295,0,0
280,1#26,1#1225-20,"MANCINI","21689675",1,"",53175,0,0
280,1#26,1#1225-21,"PARTIGIANI (FS)","21689676",0,"",65295,0,0
280,1#26,1#1225-22,"MANCINI","21689674",1,"",53175,0,0
G50,1#26,1#1225-24,"STAZIONE GROTTAROSSA","21689677",0,"",51487,0,0
G05,1#15,1#1226-2,"MANCINI","21686497",0,"",51486,0,0
280,1#15,1#1226-3,"PARTIGIANI (FS)","21686499",0,"",65295,0,0
280,1#15,1#1226-4,"MANCINI","21686500",1,"",53175,0,0
280,1#15,1#1226-5,"PARTIGIANI (FS)","21686501",0,"",65295,0,0
280,1#15,1#1226-6,"MANCINI","21686498",1,"",53175,0,0
280,1#15,1#1226-7,"PARTIGIANI (FS)","21686504",0,"",65295,0,0
280,1#15,1#1226-8,"MANCINI","21686505",1,"",53175,0,0
280,1#15,1#1226-9,"PARTIGIANI (FS)","21686506",0,"",65295,0,0
280,1#15,1#1226-10,"MANCINI","21686507",1,"",53175,0,0
280,1#15,1#1226-11,"PARTIGIANI (FS)","21686508",0,"",65295,0,0
280,1#15,1#1226-12,"MANCINI","21686509",1,"",53175,0,0
280,1#15,1#1226-13,"PARTIGIANI (FS)","21686510",0,"",65295,0,0
280,1#15,1#1226-14,"MANCINI","21686511",1,"",53175,0,0
280,1#15,1#1226-15,"PARTIGIANI (FS)","21686512",0,"",65295,0,0
280,1#15,1#1226-16,"MANCINI","21686513",1,"",53175,0,0
280,1#15,1#1226-17,"PARTIGIANI (FS)","21686514",0,"",65295,0,0
280,1#15,1#1226-18,"MANCINI","21686515",1,"",53175,0,0
280,1#15,1#1226-19,"PARTIGIANI (FS)","21686516",0,"",65295,0,0
280,1#15,1#1226-20,"MANCINI","21686517",1,"",53175,0,0
280,1#15,1#1226-21,"PARTIGIANI (FS)","21686519",0,"",65295,0,0
280,1#15,1#1226-22,"MANCINI","21686518",1,"",53175,0,0
280,1#15,1#1226-23,"PARTIGIANI (FS)","21686520",0,"",65295,0,0
280,1#15,1#1226-24,"MANCINI","21686502",1,"",53175,0,0
280,1#15,1#1226-25,"PARTIGIANI (FS)","21686503",0,"",65295,0,0
280,1#26,1#1227-2,"PARTIGIANI (FS)","21689698",0,"",700813,0,0
280,1#26,1#1227-3,"MANCINI","21689688",1,"",53175,0,0
280,1#26,1#1227-4,"PARTIGIANI (FS)","21689689",0,"",65295,0,0
280,1#26,1#1227-5,"MANCINI","21689681",1,"",53175,0,0
280,1#26,1#1227-6,"PARTIGIANI (FS)","21689682",0,"",65295,0,0
280,1#26,1#1227-7,"MANCINI","21689683",1,"",53175,0,0
280,1#26,1#1227-8,"PARTIGIANI (FS)","21689684",0,"",65295,0,0
280,1#26,1#1227-9,"MANCINI","21689685",1,"",53175,0,0
280,1#26,1#1227-10,"PARTIGIANI (FS)","21689686",0,"",65295,0,0
280,1#26,1#1227-11,"MANCINI","21689679",1,"",53175,0,0
280,1#26,1#1227-12,"PARTIGIANI (FS)","21689678",0,"",65295,0,0
280,1#26,1#1227-13,"MANCINI","21689680",1,"",53175,0,0
280,1#26,1#1227-14,"PARTIGIANI (FS)","21689687",0,"",65295,0,0
280,1#26,1#1227-15,"MANCINI","21689690",1,"",53175,0,0
280,1#26,1#1227-16,"PARTIGIANI (FS)","21689691",0,"",65295,0,0
280,1#26,1#1227-17,"MANCINI","21689692",1,"",53175,0,0
280,1#26,1#1227-18,"PARTIGIANI (FS)","21689693",0,"",65295,0,0
280,1#26,1#1227-19,"MANCINI","21689694",1,"",53175,0,0
280,1#26,1#1227-20,"PARTIGIANI (FS)","21689695",0,"",65295,0,0
280,1#26,1#1227-21,"MANCINI","21689697",1,"",53175,0,0
280,1#26,1#1227-22,"PARTIGIANI (FS)","21689696",0,"",65295,0,0
280,1#26,1#1228-2,"PARTIGIANI (FS)","21689705",0,"",700813,0,0
280,1#26,1#1228-3,"MANCINI","21689699",1,"",53175,0,0
280,1#26,1#1228-4,"PARTIGIANI (FS)","21689700",0,"",65295,0,0
280,1#26,1#1228-5,"MANCINI","21689701",1,"",53175,0,0
280,1#26,1#1228-6,"PARTIGIANI (FS)","21689702",0,"",65295,0,0
280,1#26,1#1228-7,"MANCINI","21689703",1,"",53175,0,0
280,1#26,1#1228-8,"PARTIGIANI (FS)","21689704",0,"",65295,0,0
280,1#1,1#1229-2,"PARTIGIANI (FS)","21684495",0,"",700813,0,0
280,1#1,1#1229-3,"MANCINI","21684500",1,"",53175,0,0
280,1#1,1#1229-4,"PARTIGIANI (FS)","21684501",0,"",65295,0,0
280,1#1,1#1229-5,"MANCINI","21684502",1,"",53175,0,0
280,1#1,1#1229-6,"PARTIGIANI (FS)","21684503",0,"",65295,0,0
280,1#1,1#1229-7,"MANCINI","21684504",1,"",53175,0,0
280,1#1,1#1229-8,"PARTIGIANI (FS)","21684505",0,"",65295,0,0
280,1#1,1#1229-9,"MANCINI","21684496",1,"",53175,0,0
280,1#1,1#1229-10,"PARTIGIANI (FS)","21684497",0,"",65295,0,0
280,1#1,1#1229-11,"MANCINI","21684499",1,"",53175,0,0
280,1#1,1#1229-12,"PARTIGIANI (FS)","21684498",0,"",65295,0,0
280,1#1,1#1229-13,"MANCINI","21684486",1,"",53175,0,0
280,1#1,1#1229-14,"PARTIGIANI (FS)","21684487",0,"",65295,0,0
280,1#1,1#1229-15,"MANCINI","21684488",1,"",53175,0,0
280,1#1,1#1229-16,"PARTIGIANI (FS)","21684489",0,"",65295,0,0
280,1#1,1#1229-17,"MANCINI","21684490",1,"",53175,0,0
280,1#1,1#1229-18,"PARTIGIANI (FS)","21684491",0,"",65295,0,0
280,1#1,1#1229-19,"MANCINI","21684494",1,"",53175,0,0
280,1#1,1#1229-20,"PARTIGIANI (FS)","21684493",0,"",65295,0,0
280,1#1,1#1229-21,"MANCINI","21684492",1,"",53175,0,0
G50,1#1,1#1229-23,"STAZIONE GROTTAROSSA","21684506",0,"",51487,0,0
G05,1#15,1#1230-2,"MANCINI","21686521",0,"",51486,0,0
280,1#15,1#1230-3,"PARTIGIANI (FS)","21686525",0,"",65295,0,0
280,1#15,1#1230-4,"MANCINI","21686526",1,"",53175,0,0
280,1#15,1#1230-5,"PARTIGIANI (FS)","21686527",0,"",65295,0,0
280,1#15,1#1230-6,"MANCINI","21686528",1,"",53175,0,0
280,1#15,1#1230-7,"PARTIGIANI (FS)","21686533",0,"",65295,0,0
280,1#15,1#1230-8,"MANCINI","21686534",1,"",53175,0,0
280,1#15,1#1230-9,"PARTIGIANI (FS)","21686535",0,"",65295,0,0
280,1#15,1#1230-10,"MANCINI","21686536",1,"",53175,0,0
280,1#15,1#1230-11,"PARTIGIANI (FS)","21686531",0,"",65295,0,0
280,1#15,1#1230-12,"MANCINI","21686530",1,"",53175,0,0
280,1#15,1#1230-13,"PARTIGIANI (FS)","21686529",0,"",65295,0,0
280,1#15,1#1230-14,"MANCINI","21686532",1,"",53175,0,0
280,1#15,1#1230-15,"PARTIGIANI (FS)","21686537",0,"",65295,0,0
280,1#15,1#1230-16,"MANCINI","21686538",1,"",53175,0,0
280,1#15,1#1230-17,"PARTIGIANI (FS)","21686539",0,"",65295,0,0
280,1#15,1#1230-18,"MANCINI","21686540",1,"",53175,0,0
280,1#15,1#1230-19,"PARTIGIANI (FS)","21686522",0,"",65295,0,0
280,1#15,1#1230-20,"MANCINI","21686523",1,"",53175,0,0
280,1#15,1#1230-21,"PARTIGIANI (FS)","21686524",0,"",65295,0,0
280,1#26,1#1231-2,"PARTIGIANI (FS)","21689720",0,"",700813,0,0
280,1#26,1#1231-3,"MANCINI","21689710",1,"",53175,0,0
280,1#26,1#1231-4,"PARTIGIANI (FS)","21689711",0,"",65295,0,0
280,1#26,1#1231-5,"MANCINI","21689712",1,"",53175,0,0
280,1#26,1#1231-6,"PARTIGIANI (FS)","21689713",0,"",65295,0,0
280,1#26,1#1231-7,"MANCINI","21689707",1,"",53175,0,0
280,1#26,1#1231-8,"PARTIGIANI (FS)","21689706",0,"",65295,0,0
280,1#26,1#1231-9,"MANCINI","21689708",1,"",53175,0,0
280,1#26,1#1231-10,"PARTIGIANI (FS)","21689709",0,"",65295,0,0
280,1#26,1#1231-11,"MANCINI","21689714",1,"",53175,0,0
280,1#26,1#1231-12,"PARTIGIANI (FS)","21689715",0,"",65295,0,0
280,1#26,1#1231-13,"MANCINI","21689716",1,"",53175,0,0
280,1#26,1#1231-14,"PARTIGIANI (FS)","21689717",0,"",65295,0,0
280,1#26,1#1231-15,"MANCINI","21689718",1,"",53175,0,0
280,1#26,1#1231-16,"PARTIGIANI (FS)","21689719",0,"",65295,0,0
G05,1#15,1#1232-2,"MANCINI","21686541",0,"",51486,0,0
280,1#15,1#1232-3,"PARTIGIANI (FS)","21686542",0,"",65295,0,0
280,1#15,1#1232-4,"MANCINI","21686543",1,"",53175,0,0
280,1#15,1#1232-5,"PARTIGIANI (FS)","21686545",0,"",65295,0,0
280,1#15,1#1232-6,"MANCINI","21686555",1,"",53175,0,0
280,1#15,1#1232-7,"PARTIGIANI (FS)","21686548",0,"",65295,0,0
280,1#15,1#1232-8,"MANCINI","21686549",1,"",53175,0,0
280,1#15,1#1232-9,"PARTIGIANI (FS)","21686550",0,"",65295,0,0
280,1#15,1#1232-10,"MANCINI","21686551",1,"",53175,0,0
280,1#15,1#1232-11,"PARTIGIANI (FS)","21686552",0,"",65295,0,0
280,1#15,1#1232-12,"MANCINI","21686553",1,"",53175,0,0
280,1#15,1#1232-13,"PARTIGIANI (FS)","21686547",0,"",65295,0,0
280,1#15,1#1232-14,"MANCINI","21686546",1,"",53175,0,0
280,1#15,1#1232-15,"PARTIGIANI (FS)","21686554",0,"",65295,0,0
280,1#15,1#1232-16,"MANCINI","21686544",1,"",53175,0,0
G50,1#15,1#1232-18,"STAZIONE GROTTAROSSA","21686556",0,"",51487,0,0
G05,1#26,1#1233-2,"MANCINI","21689721",0,"",51486,0,0
280,1#26,1#1233-3,"PARTIGIANI (FS)","21689732",0,"",65295,0,0
280,1#26,1#1233-4,"MANCINI","21689737",1,"",53175,0,0
280,1#26,1#1233-5,"PARTIGIANI (FS)","21689736",0,"",65295,0,0
280,1#26,1#1233-6,"MANCINI","21689727",1,"",53175,0,0
280,1#26,1#1233-7,"PARTIGIANI (FS)","21689728",0,"",65295,0,0
280,1#26,1#1233-8,"MANCINI","21689729",1,"",53175,0,0
280,1#26,1#1233-9,"PARTIGIANI (FS)","21689730",0,"",65295,0,0
280,1#26,1#1233-10,"MANCINI","21689722",1,"",53175,0,0
280,1#26,1#1233-11,"PARTIGIANI (FS)","21689724",0,"",65295,0,0
280,1#26,1#1233-12,"MANCINI","21689723",1,"",53175,0,0
280,1#26,1#1233-13,"PARTIGIANI (FS)","21689725",0,"",65295,0,0
280,1#26,1#1233-14,"MANCINI","21689726",1,"",53175,0,0
280,1#26,1#1233-15,"PARTIGIANI (FS)","21689731",0,"",65295,0,0
280,1#26,1#1233-16,"MANCINI","21689733",1,"",53175,0,0
280,1#26,1#1233-17,"PARTIGIANI (FS)","21689734",0,"",65295,0,0
280,1#26,1#1233-18,"MANCINI","21689735",1,"",53175,0,0
G50,1#26,1#1233-20,"STAZIONE GROTTAROSSA","21689738",0,"",51487,0,0
G05,1#1,1#1234-2,"MANCINI","21684507",0,"",51486,0,0
280,1#1,1#1234-3,"PARTIGIANI (FS)","21684520",0,"",65295,0,0
280,1#1,1#1234-4,"MANCINI","21684521",1,"",53175,0,0
280,1#1,1#1234-5,"PARTIGIANI (FS)","21684522",0,"",65295,0,0
280,1#1,1#1234-6,"MANCINI","21684516",1,"",53175,0,0
280,1#1,1#1234-7,"PARTIGIANI (FS)","21684517",0,"",65295,0,0
280,1#1,1#1234-8,"MANCINI","21684518",1,"",53175,0,0
280,1#1,1#1234-9,"PARTIGIANI (FS)","21684519",0,"",65295,0,0
280,1#1,1#1234-10,"MANCINI","21684508",1,"",53175,0,0
280,1#1,1#1234-11,"PARTIGIANI (FS)","21684509",0,"",65295,0,0
280,1#1,1#1234-12,"MANCINI","21684510",1,"",53175,0,0
280,1#1,1#1234-13,"PARTIGIANI (FS)","21684511",0,"",65295,0,0
280,1#1,1#1234-14,"MANCINI","21684512",1,"",53175,0,0
280,1#1,1#1234-15,"PARTIGIANI (FS)","21684514",0,"",65295,0,0
280,1#1,1#1234-16,"MANCINI","21684515",1,"",53175,0,0
280,1#1,1#1234-17,"PARTIGIANI (FS)","21684513",0,"",65295,0,0
280,1#15,1#1235-2,"PARTIGIANI (FS)","21686572",0,"",700813,0,0
280,1#15,1#1235-3,"MANCINI","21686578",1,"",53175,0,0
280,1#15,1#1235-4,"PARTIGIANI (FS)","21686579",0,"",65295,0,0
280,1#15,1#1235-5,"MANCINI","21686580",1,"",53175,0,0
280,1#15,1#1235-6,"PARTIGIANI (FS)","21686577",0,"",65295,0,0
280,1#15,1#1235-7,"MANCINI","21686576",1,"",53175,0,0
280,1#15,1#1235-8,"PARTIGIANI (FS)","21686562",0,"",65295,0,0
280,1#15,1#1235-9,"MANCINI","21686559",1,"",53175,0,0
280,1#15,1#1235-10,"PARTIGIANI (FS)","21686560",0,"",65295,0,0
280,1#15,1#1235-11,"MANCINI","21686561",1,"",53175,0,0
280,1#15,1#1235-12,"PARTIGIANI (FS)","21686567",0,"",65295,0,0
280,1#15,1#1235-13,"MANCINI","21686568",1,"",53175,0,0
280,1#15,1#1235-14,"PARTIGIANI (FS)","21686565",0,"",65295,0,0
280,1#15,1#1235-15,"MANCINI","21686566",1,"",53175,0,0
280,1#15,1#1235-16,"PARTIGIANI (FS)","21686573",0,"",65295,0,0
280,1#15,1#1235-17,"MANCINI","21686574",1,"",53175,0,0
280,1#15,1#1235-18,"PARTIGIANI (FS)","21686575",0,"",65295,0,0
280,1#15,1#1235-19,"MANCINI","21686569",1,"",53175,0,0
280,1#15,1#1235-20,"PARTIGIANI (FS)","21686570",0,"",65295,0,0
